step,accepted_step,attempt_step,attempt_index,attempt_number,time,dt,dt_base,dt_retry_attempts,dt_recovery_success_steps,dt_recovery_window_steps,dt_restore_attempt,dt_snap_applied,dt_snap_target_time,time_grid_error,dt_event,g,mass,lumen_mass_def,ratio,max_u,max_p,ch_converged,ch_snes_reason,ch_snes_its,ch_ksp_reason,ch_ksp_its,biot_converged,biot_iterations,biot_iterations_u,biot_iterations_tp,biot_snes_reason,biot_snes_its,biot_ksp_reason,biot_ksp_its,biot_u_snes_reason,biot_u_snes_its,biot_u_ksp_reason,biot_u_ksp_its,biot_tp_snes_reason,biot_tp_snes_its,biot_tp_ksp_reason,biot_tp_ksp_its,split_iterations,outer_omega,split_pf_increment,split_u_increment,split_theta_increment,split_p_increment,split_increment,step_failed,constraint_mismatch_max,constraint_mismatch_boundary_max,constraint_mismatch_interior_max,min_J,min_Je,J_fraction_ref_below_0_8,J_fraction_def_below_0_8,J_p01_ref,J_p05_ref,J_p01_def,J_p05_def,min_pf,max_pf,area_ref,area_def,area_ratio,flow_potential_min,flow_potential_max,flow_potential_range,p_eff_min,p_eff_max,p_eff_range,theta_eq_min,theta_eq_max,theta_eq_range,storage_strain_min,storage_strain_max,storage_strain_range,energy_total_p,energy_total_theta,energy_total_cross,mu_elastic_l2,mu_storage_l2,lumen_n_components,lumen_component_event,lumen_total_volume,lumen_total_volume_ref,lumen_total_volume_def,lumen_interface_measure_ref,lumen_interface_measure_def,lumen_characteristic_length_ref,lumen_characteristic_length_def,lumen_active_cell_count,lumen_largest_volume,lumen_second_volume,lumen_largest_fraction,lumen_second_fraction,lumen_min_gap,lumen_edge_components,lumen_second_edge_touch,lumen_largest_edge_count,lumen_largest_edge_touch,lumen_largest_cx,lumen_largest_cy,lumen_largest_cz,lumen_cx,lumen_cy,lumen_cz,lumen_rmax,lumen_edge_count,lumen_edge_touch,lumen_any_component_edge_touch,lumen_edge_stop_trigger,lumen_steady_stop_trigger,lumen_amr_eligible,lumen_center_delta,mesh_num_cells,mesh_num_vertices,amr_event
225,True,225,225,1,0.05625000000000004,0.00025,0.00025,0,0,0,False,False,,,none,1.140625,0.8177492059163012,0.8679375650259333,0.9478153861068093,0.039692701963504655,0.02765762029805249,True,2,1,4,1,True,2,,,2,2,2,54,,,,,,,,,5,0.8,7.620675200333233e-07,1.4125360710503543e-06,3.5663789524869447e-07,2.4806653023515364e-07,1.662748522434598e-06,False,0.011819261253852062,0.0,0.011819261253852062,0.9495363761600393,0.9495363761600393,0.0,0.0,0.9609586216639918,1.0505386870151616,0.9630543870018103,1.054222694210337,-0.9857308440577166,1.0638112753268207,4.183098271533233,4.615763571204795,1.1034317798881106,-0.0005608330867715857,0.02765762029805249,0.028218453384824076,-0.0005608330867715857,0.02765762029805249,0.028218453384824076,0.019680943623365896,0.02992865422028858,0.010247710596922685,-0.00989083791257341,0.028725003522549735,0.038615841435123144,8.004742125966578,8.00474580642073,8.004742135167772,0.07016472496613937,0.00010577578389507588,1,none,0.4720379404741634,0.45677694839048544,0.4720379404741634,4.464950286750236,4.635887438282548,0.30690842163190946,0.30546768882445435,9315,0.4720379404741634,0.0,1.0,0.0,,0,False,0,False,0.012408098974688397,0.035311436317285956,0.003362819067925775,0.012408098974688397,0.035311436317285956,0.003362819067925775,0.6017947375875817,0,False,False,False,False,False,0.00024164034671730715,93159,17213,0
226,True,226,226,1,0.05650000000000004,0.00025,0.00025,0,0,0,False,False,,,none,1.14125,0.8179917611582805,0.8686140111339247,0.9477652386719008,0.03987463890157619,0.02766809904471098,True,2,1,4,1,True,2,,,2,2,2,54,,,,,,,,,5,0.8,7.616662406231468e-07,1.4118960031850015e-06,3.561760545624258e-07,2.469330235369698e-07,1.6617530159056566e-06,False,0.011823065372939335,0.0,0.011823065372939335,0.9501295839138417,0.9501295839138417,0.0,0.0,0.9615552041660055,1.0509885835026418,0.9636289622957381,1.0547187142395649,-0.9857220260805727,1.0638067740097943,4.183098271533233,4.618099085536972,1.1039901015388522,-0.0005585358219899951,0.02766809904471098,0.028226634866700975,-0.0005585358219899951,0.02766809904471098,0.028226634866700975,0.01968096612995103,0.029928610130402867,0.010247644000451837,-0.009896251984216306,0.02873761065631061,0.038633862640526914,8.009241613014185,8.009245303798657,8.009241622238443,0.0703353924429603,0.00010584083753494571,1,none,0.4723493918355797,0.45685290899221764,0.4723493918355797,4.4626031282248535,4.634611785928754,0.3071209084913266,0.3057533707157674,9319,0.4723493918355797,0.0,1.0,0.0,,0,False,0,False,0.012352862360137632,0.03523907744089617,0.003239282624291442,0.012352862360137632,0.03523907744089617,0.003239282624291442,0.6018893853702162,0,False,False,False,False,False,0.00015345404356106513,93159,17213,0
227,True,227,227,1,0.05675000000000004,0.00025,0.00025,0,0,0,False,False,,,none,1.1418750000000002,0.8182345119459684,0.8692908723041456,0.9477158024005835,0.04005664636559354,0.02767860883875644,True,2,1,4,1,True,2,,,2,2,2,54,,,,,,,,,5,0.8,7.612754477787738e-07,1.4112575474151592e-06,3.5572345320108964e-07,2.458164795399434e-07,1.6607688247609124e-06,False,0.011826455327789082,0.0,0.011826455327789082,0.950723614489598,0.950723614489598,0.0,0.0,0.9621034941717224,1.0514442301530658,0.964185761600724,1.0551841508850532,-0.9857132953206427,1.0638017094974455,4.183098271533233,4.620434300307667,1.1045483515772476,-0.0005560989086821829,0.02767860883875644,0.028234707747438623,-0.0005560989086821829,0.02767860883875644,0.028234707747438623,0.019680991452512772,0.029928566476603212,0.01024757502409044,-0.009900200483573242,0.028750262316968693,0.038650462800541935,8.01375103489721,8.013754736059006,8.013751044144625,0.07050856802095005,0.0001059071638821012,1,none,0.4728537186769751,0.4571106693718483,0.4728537186769751,4.455295614341078,4.628253387503723,0.30779820842895067,0.306500322532262,9324,0.4728537186769751,0.0,1.0,0.0,,0,False,0,False,0.012330981816468212,0.03517077090490834,0.003323331223956722,0.012330981816468212,0.03517077090490834,0.003323331223956722,0.601983829770233,0,False,False,False,False,False,0.00011049302310834094,93159,17213,0
228,True,228,228,1,0.057000000000000044,0.00025,0.00025,0,0,0,False,False,,,none,1.1425,0.8184774584721193,0.8699681484385694,0.9476670623773514,0.040238722737993685,0.027691911764282946,True,2,1,4,1,True,2,,,2,2,2,54,,,,,,,,,5,0.8,7.608945524852932e-07,1.410620659873733e-06,3.552799686785381e-07,2.4471656083837394e-07,1.6597955348045691e-06,False,0.011829441596155768,0.0,0.011829441596155768,0.9513184424228714,0.9513184424228714,0.0,0.0,0.9627075924302728,1.0519211306027128,0.9647736457344419,1.0556504714693016,-0.9857046517656617,1.063796094865255,4.183098271533233,4.622769216777226,1.1051065303045917,-0.0005535270606624842,0.027691911764282946,0.02824543882494543,-0.0005535270606624842,0.027691911764282946,0.02824543882494543,0.019681019525673728,0.029928523258828305,0.010247503733154577,-0.009902719662650163,0.028762959938524166,0.03866567960117433,8.01827023990402,8.018273951489874,8.018270249174213,0.07068425227962091,0.00010597474695816493,1,none,0.47303874070254637,0.45706807422961926,0.47303874070254637,4.461237465947425,4.6358096784035165,0.3073596133707842,0.30612046666168474,9325,0.47303874070254637,0.0,1.0,0.0,,0,False,0,False,0.012258712353165887,0.035173493764925075,0.0032500095936515367,0.012258712353165887,0.035173493764925075,0.0032500095936515367,0.6020780731030199,0,False,False,False,False,False,0.00010298713882464721,93159,17213,0
229,True,229,229,1,0.057250000000000044,0.00025,0.00025,0,0,0,False,False,,,none,1.1431250000000002,0.8187206009246515,0.8706458394563401,0.947619004024781,0.04042086641760912,0.027706366516822928,True,2,1,4,1,True,2,,,2,2,2,54,,,,,,,,,5,0.8,7.605236475869017e-07,1.4099853303355995e-06,3.54845478963198e-07,2.436329857088534e-07,1.658833082611541e-06,False,0.011832034469267538,0.0,0.011832034469267538,0.9519140428193673,0.9519140428193673,0.0,0.0,0.963279613513941,1.0523653960764157,0.9653513551030575,1.0561072385897368,-0.9856960953791079,1.0637899431165245,4.183098271533233,4.625103836188561,1.1056646380180113,-0.0005508249264072027,0.027706366516822928,0.02825719144323013,-0.0005508249264072027,0.027706366516822928,0.02825719144323013,0.019681050284417377,0.02992848047689554,0.010247430192478164,-0.009903845571861844,0.02877570490205608,0.038679550473917926,8.022799079706681,8.022802801762305,8.022799088998465,0.07086244573115191,0.0001060435712239062,1,none,0.4735149173234919,0.45729897604400693,0.4735149173234919,4.44644539066892,4.621564036238828,0.30853790108634027,0.30737316216580196,9332,0.4735149173234919,0.0,1.0,0.0,,0,False,0,False,0.012299936852264725,0.03529254444245184,0.0032815595416608783,0.012299936852264725,0.03529254444245184,0.0032815595416608783,0.6021721176515978,0,False,False,False,False,False,0.0001298765658805482,93159,17213,0
230,True,230,230,1,0.057500000000000044,0.00025,0.00025,0,0,0,False,False,,,none,1.14375,0.8189639394866348,0.8713239452942593,0.9475716131993934,0.04060307581368724,0.027720807975887368,True,2,1,4,1,True,2,,,2,2,2,54,,,,,,,,,5,0.8,7.601622084341757e-07,1.4093515345196782e-06,3.54419866580148e-07,2.425654828519006e-07,1.6578811134343621e-06,False,0.011834244046103013,0.0,0.011834244046103013,0.9525103912988788,0.9525103912988788,0.0,0.0,0.9638698776601249,1.0527622585889151,0.9658791235952621,1.0565641516597863,-0.985687626102222,1.0637832671589549,4.183098271533233,4.627438159757397,1.1062226750081345,-0.0005479970897589859,0.027720807975887368,0.028268805065646354,-0.0005479970897589859,0.027720807975887368,0.028268805065646354,0.019681083664205228,0.02992843813051111,0.010247354466305883,-0.009903614051547615,0.028788498536352222,0.03869211258789984,8.027337409302735,8.02734114187516,8.027337418616403,0.07104314900769705,0.00010611362155803928,1,none,0.47417803506692857,0.4577039899835549,0.47417803506692857,4.462724777141696,4.640158638759592,0.30768466318689747,0.30657014467528154,9342,0.47417803506692857,0.0,1.0,0.0,,0,False,0,False,0.012196954324105887,0.03529554668754104,0.0031483665319830432,0.012196954324105887,0.03529554668754104,0.0031483665319830432,0.6022659656653467,0,False,False,False,False,False,0.00016838881319316103,93159,17213,0
231,True,231,231,1,0.057750000000000044,0.00025,0.00025,0,0,0,False,False,,,none,1.1443750000000001,0.8192074743365267,0.8720024658960221,0.9475248760782787,0.04078534936696069,0.02773523843186726,True,2,1,4,1,True,2,,,2,2,2,54,,,,,,,,,5,0.8,7.59810045429515e-07,1.4087192357209772e-06,3.540030138347e-07,2.4151373808505715e-07,1.656939410393079e-06,False,0.011836080229247982,0.0,0.011836080229247982,0.9531074643097003,0.9531074643097003,0.0,0.0,0.9644508539171123,1.0531660230798323,0.9664060980233691,1.0570052165562014,-0.9856792438540792,1.0637760793838271,4.183098271533233,4.629772188669687,1.106780641558472,-0.0005450480654280354,0.02773523843186726,0.028280286497295293,-0.0005450480654280354,0.02773523843186726,0.028280286497295293,0.019681119603080867,0.029928396219270396,0.01024727661618953,-0.009902060715897023,0.0288013421225436,0.03870340283844062,8.031885086913174,8.03188883004911,8.031885096247976,0.07122636268931379,0.00010618488326857487,1,none,0.47486445627611323,0.4581303075723009,0.47486445627611323,4.4563660883499105,4.634801388420815,0.3084106860766926,0.3073688060048096,9353,0.47486445627611323,0.0,1.0,0.0,,0,False,0,False,0.012119099311267725,0.03529141746220728,0.0031439322235031555,0.012119099311267725,0.03529141746220728,0.0031439322235031555,0.6023596193531298,0,False,False,False,False,False,7.8090438707836e-05,93159,17213,0
232,True,232,232,1,0.058000000000000045,0.00025,0.00025,0,0,0,False,False,,,none,1.145,0.8194512056481796,0.8726814012223916,0.9474787791977611,0.040967685530757525,0.02774966011178797,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.5946674125407e-07,1.4080884227798355e-06,3.5359480398584384e-07,2.4047747857866957e-07,1.6560076813067696e-06,False,0.011837552750379461,0.0,0.011837552750379461,0.9537052386299744,0.9537052386299744,0.0,0.0,0.9650516207109203,1.0536771464017798,0.967001672068093,1.0574163303150141,-0.9856709485327321,1.0637684641236753,4.183098271533233,4.632105924092786,1.1073385379480885,-0.000541982297814583,0.02774966011178797,0.028291642409602552,-0.000541982297814583,0.02774966011178797,0.028291642409602552,0.01968115767938162,0.02992835474266366,0.010247197063282039,-0.009899220834745545,0.02881423689188597,0.03871345772663152,8.036441973909486,8.036445727654854,8.036441983264154,0.07141208746514714,0.00010625734208783471,1,none,0.47537985891441037,0.4583967666914054,0.47537985891441037,4.450280375490752,4.629682483430407,0.30901205857677405,0.30804263183217684,9361,0.47537985891441037,0.0,1.0,0.0,,0,False,0,False,0.012201514853747274,0.03516744423099521,0.0030663213561531663,0.012201514853747274,0.03516744423099521,0.0030663213561531663,0.6024530808915564,0,False,False,False,False,False,0.00016788427689982586,93159,17213,0
233,True,233,233,1,0.058250000000000045,0.00025,0.00025,0,0,0,False,False,,,none,1.1456250000000001,0.8196951335910092,0.8733607512475536,0.9474333094383667,0.041150082774487486,0.02776407517710784,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.591319955110106e-07,1.4074590721590324e-06,3.531951234598477e-07,2.394564382484196e-07,1.6550856797959826e-06,False,0.011838671138492416,0.0,0.011838671138492416,0.9543036920122357,0.9543036920122357,0.0,0.0,0.9656690048971829,1.0541388159262217,0.9675670029072752,1.0578592112526106,-0.9856627400161585,1.0637610433355422,4.183098271533233,4.634439367169727,1.107896364450234,-0.0005388041615182742,0.02776407517710784,0.028302879338626116,-0.0005388041615182742,0.02776407517710784,0.028302879338626116,0.019681194783322288,0.029928313700080793,0.010247118916758505,-0.009895129386646995,0.02883380911434014,0.03872893850098713,8.04100793474898,8.04101169914858,8.04100794412403,0.07160032396093308,0.00010633098414183532,1,none,0.47634026160060805,0.45907816521248984,0.47634026160060805,4.46874126043381,4.650502431138026,0.30819293742322695,0.3072830959583281,9375,0.47634026160060805,0.0,1.0,0.0,,0,False,0,False,0.01238762699183462,0.03490737370271055,0.003125273895582141,0.01238762699183462,0.03490737370271055,0.003125273895582141,0.6025463524231774,0,False,False,False,False,False,0.0003251919579737948,93159,17213,0
234,True,234,234,1,0.058500000000000045,0.00025,0.00025,0,0,0,False,False,,,none,1.1462500000000002,0.8199392583300861,0.8740405159525731,0.9473884540256726,0.04133253959099564,0.02777848572681756,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.588055604356249e-07,1.4068311525744412e-06,3.5280386044466467e-07,2.384503401908947e-07,1.6541731768722903e-06,False,0.011839444741392494,0.0,0.011839444741392494,0.9549028027508988,0.9549028027508988,0.0,0.0,0.9662744563553205,1.0545743232750489,0.968166706084295,1.058329660817826,-0.985654618162467,1.0637531356622045,4.183098271533233,4.636772519014881,1.1084541213313075,-0.0005355179575593225,0.02777848572681756,0.028314003684376882,-0.0005355179575593225,0.02777848572681756,0.028314003684376882,0.019681234321688976,0.029928273090812335,0.010247038769123359,-0.00988982102662768,0.028856164582208594,0.03874598560883627,8.045582836890274,8.045586611990737,8.0455828462845,0.07179107283909818,0.00010640579595471503,1,none,0.4769367113800552,0.45941904900248864,0.4769367113800552,4.454364458670851,4.636587378332659,0.3094172378114582,0.30859121534655354,9386,0.4769367113800552,0.0,1.0,0.0,,0,False,0,False,0.012462829328297396,0.03495901397002072,0.00293182499590323,0.012462829328297396,0.03495901397002072,0.00293182499590323,0.6026394360547067,0,False,False,False,False,False,0.00021387983870460535,93159,17213,0
235,True,235,235,1,0.058750000000000045,0.00025,0.00025,0,0,0,False,False,,,none,1.146875,0.8201835800262056,0.8747206953302802,0.9473442005227571,0.041515054490977095,0.027792893798986296,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.584872579939611e-07,1.406204646090132e-06,3.524209034712936e-07,2.3745891370237635e-07,1.6532699888780738e-06,False,0.01183988271918444,0.0,0.01183988271918444,0.9555025496452738,0.9555025496452738,0.0,0.0,0.966862012330171,1.0550595447702487,0.9686852091442585,1.0587932442329657,-0.9856465828097826,1.0637447524480053,4.183098271533233,4.6391053807251215,1.1090118088535241,-0.0005321279173319497,0.027792893798986296,0.028325021716318247,-0.0005321279173319497,0.027792893798986296,0.028325021716318247,0.01968127623775997,0.029928232914048912,0.010246956676288943,-0.009883330246732713,0.028878449092924592,0.038761779339657305,8.050166550723768,8.050170336570911,8.050166560137718,0.07198433484127854,0.00010648176442907774,1,none,0.47763314053822586,0.4598530327060718,0.47763314053822586,4.469628704394202,4.6541366478401525,0.3086518342702464,0.3078765257740432,9396,0.47763314053822586,0.0,1.0,0.0,,0,False,0,False,0.012430305489604934,0.03504482940275889,0.002978411190206013,0.012430305489604934,0.03504482940275889,0.002978411190206013,0.6027323338613303,0,False,False,False,False,False,0.0001029192017018639,93159,17213,0
236,True,236,236,1,0.059000000000000045,0.00025,0.00025,0,0,0,False,False,,,none,1.1475000000000002,0.8204280988360264,0.8754012893831007,0.9473005367790858,0.04169762600563941,0.0278073013729619,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.581765107311577e-07,1.4055795233631381e-06,3.520461432459575e-07,2.3648189464108443e-07,1.652375741588338e-06,False,0.011839994060409286,0.0,0.011839994060409286,0.9561029121618392,0.9561029121618392,0.0,0.0,0.9674216662120432,1.0555592324281216,0.9692411768195434,1.0592550678024029,-0.9856386337763011,1.0637359047048933,4.183098271533233,4.641437953372646,1.1095694272732008,-0.000528638198621993,0.0278073013729619,0.028335939571583892,-0.000528638198621993,0.0278073013729619,0.028335939571583892,0.019681320476475535,0.0299281931688815,0.010246872692405967,-0.009875690827454693,0.028900664828325196,0.03877635565577989,8.054758949502542,8.05476274614168,8.054758958935551,0.07218011066433416,0.00010655887684701076,1,none,0.47834786305521626,0.46030480662790146,0.47834786305521626,4.4695621796176574,4.655224073920854,0.30895966190626595,0.30826520192764556,9404,0.47834786305521626,0.0,1.0,0.0,,0,False,0,False,0.012451947680815595,0.035111513151688596,0.0031196587174857613,0.012451947680815595,0.035111513151688596,0.0031196587174857613,0.6028250478857431,0,False,False,False,False,False,0.00015768947578821593,93159,17213,0
237,True,237,237,1,0.059250000000000046,0.00025,0.00025,0,0,0,False,False,,,none,1.148125,0.8206728149121263,0.8760822981227798,0.9472574509238647,0.04188025269052343,0.027821710370584337,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.578733876544317e-07,1.4049557636990953e-06,3.5167947124857926e-07,2.3551901806945217e-07,1.6514903657109817e-06,False,0.011839787583414656,0.0,0.011839787583414656,0.9567038703990701,0.9567038703990701,0.0,0.0,0.9679833375534358,1.0560019548013748,0.9698665177072514,1.0597635987662284,-0.9856307708604257,1.0637266032185773,4.183098271533233,4.643770238011355,1.11012697684228,-0.0005250528872212728,0.027821710370584337,0.02834676325780561,-0.0005250528872212728,0.027821710370584337,0.02834676325780561,0.019681366983907114,0.029928153854302128,0.010246786870395014,-0.009866936312160672,0.028922813915414198,0.03878975022757487,8.059359909273187,8.059363716749909,8.059359918723567,0.07237840095196162,0.00010663712084698943,1,none,0.4790166802391078,0.4607121827464028,0.4790166802391078,4.481989164276084,4.669605315157772,0.3083757005161003,0.3077455038978535,9415,0.4790166802391078,0.0,1.0,0.0,,0,False,0,False,0.012454753116919352,0.0350564134607929,0.0031164194762515647,0.012454753116919352,0.0350564134607929,0.0031164194762515647,0.6029175801387278,0,False,False,False,False,False,5.526607541979996e-05,93159,17213,0
238,True,238,238,1,0.059500000000000046,0.00025,0.00025,0,0,0,False,False,,,none,1.1487500000000002,0.8209177284031165,0.8767637215724701,0.9472149313762062,0.042062933119583555,0.027836151454681622,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.575776258621674e-07,1.4043333464704634e-06,3.513207821010866e-07,2.3457003424576842e-07,1.6506136435029453e-06,False,0.011839271913453214,0.0,0.011839271913453214,0.9573054051352831,0.9573054051352831,0.0,0.0,0.9685680964774673,1.0564513327244998,0.9704242491911208,1.0601622612485402,-0.9856229938420936,1.063716858505857,4.183098271533233,4.6461022356736255,1.1106844578075588,-0.0005213759880327022,0.027836151454681622,0.028357527442714324,-0.0005213759880327022,0.027836151454681622,0.028357527442714324,0.019681415707470715,0.029928114969210468,0.010246699261739753,-0.009857099878316813,0.028944898431540352,0.038801998309857165,8.0639693088104,8.063973127169271,8.063969318277959,0.0725792065421627,0.00010671648442053359,1,none,0.4793269120394149,0.4607848295138333,0.4793269120394149,4.486901195070483,4.676007105158151,0.3080866790782508,0.3075232145246301,9417,0.4793269120394149,0.0,1.0,0.0,,0,False,0,False,0.012590100759044483,0.03509769234139729,0.0031808860556326113,0.012590100759044483,0.03509769234139729,0.0031808860556326113,0.6030099325996662,0,False,False,False,False,False,0.00015549556286234448,93159,17213,0
239,True,239,239,1,0.059750000000000046,0.00025,0.00025,0,0,0,False,False,,,none,1.149375,0.8211628394537277,0.8774455597627095,0.9471729668671998,0.0422456658822894,0.027856161936558314,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.572889462304397e-07,1.403712250848363e-06,3.50969970363965e-07,2.3363470345363603e-07,1.6497453518709298e-06,False,0.011838455493004163,0.0,0.011838455493004163,0.9579074974788584,0.9579074974788584,0.0,0.0,0.9691768105991186,1.0569882971504447,0.9709891680186914,1.0606698643195136,-0.9856153024842831,1.0637066807797735,4.183098271533233,4.648433947368981,1.1112418704103713,-0.0005176114321640974,0.027856161936558314,0.02837377336872241,-0.0005176114321640974,0.027856161936558314,0.02837377336872241,0.019681466596101135,0.029928076512421416,0.01024660991632028,-0.009846214294972459,0.028966920401457298,0.03881313469642976,8.068587029553658,8.068590858839693,8.068587039038686,0.0727825281460423,0.00010679695591501105,1,none,0.4798938667336848,0.46109842853276295,0.4798938667336848,4.493284683733165,4.684334846622489,0.3078583670885956,0.30733960046410796,9424,0.4798938667336848,0.0,1.0,0.0,,0,False,0,False,0.012482403213985374,0.03513200789299829,0.003242775417560487,0.012482403213985374,0.03513200789299829,0.003242775417560487,0.6031021072171738,0,False,False,False,False,False,0.00012886664197254234,93159,17213,0
240,True,240,240,1,0.060000000000000046,0.00025,0.00025,0,0,0,False,False,,,none,1.1500000000000001,0.8214081482048977,0.8781278127329463,0.9471315463847485,0.04242844958648241,0.02787610639480429,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.570076268617419e-07,1.4030924712601734e-06,3.5062693419059804e-07,2.3271277871107872e-07,1.648885537079259e-06,False,0.011837346584042983,0.0,0.011837346584042983,0.9585101292290726,0.9585101292290726,0.0,0.0,0.9697365632475736,1.0573986446743238,0.971618624497631,1.0611137846392193,-0.9856076965342935,1.063696080064551,4.183098271533233,4.6507653740898505,1.1117992148879645,-0.0005137630747272633,0.02787610639480429,0.028389869469531554,-0.0005137630747272633,0.02787610639480429,0.028389869469531554,0.019681519599677243,0.029928038482671466,0.010246518882994222,-0.009834311918122592,0.02898888180275631,0.038823193720878904,8.073212955543532,8.073216795802294,8.073212965045448,0.07298836659999965,0.00010687852400241325,1,none,0.4803560543144156,0.46131284567925807,0.4803560543144156,4.503533536788177,4.696424765505308,0.30730059535090515,0.3068436597830171,9430,0.4803560543144156,0.0,1.0,0.0,,0,False,0,False,0.012443647903048746,0.03510430592645443,0.003143953563818667,0.012443647903048746,0.03510430592645443,0.003143953563818667,0.6031941059103417,0,False,False,False,False,False,0.00010970474854427091,93159,17213,0
241,True,241,241,1,0.06025000000000005,0.00025,0.00025,0,0,0,False,False,,,none,1.1506250000000002,0.8216536547938488,0.8788104805356755,0.9470906592818812,0.042611282855401146,0.027895987197144353,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.567329077300137e-07,1.4024739767841371e-06,3.502915724965773e-07,2.318040327704379e-07,1.6480337510406142e-06,False,0.011853373050246835,0.0,0.011853373050246835,0.9591132823895323,0.9591132823895323,0.0,0.0,0.9703025479874707,1.0578643457629968,0.9722460244462034,1.0616118497659512,-0.9856001757251754,1.0636850663190505,4.183098271533233,4.653096516806497,1.1123564914722872,-0.0005098346992730867,0.027895987197144353,0.02840582189641744,-0.0005098346992730867,0.027895987197144353,0.02840582189641744,0.01968157466840475,0.029928000878625877,0.010246426210221128,-0.009821424838686206,0.029010784566078432,0.03883220940476464,8.077846973367214,8.077850824642617,8.077846982884854,0.0731967225279267,0.0001069611776994922,1,none,0.4808716187240386,0.4615766881270885,0.4808716187240386,4.486631564849989,4.679757224821481,0.30863467266395966,0.30826702900750313,9436,0.4808716187240386,0.0,1.0,0.0,,0,False,0,False,0.012508574696933887,0.035165660637696175,0.0031763482624144277,0.012508574696933887,0.035165660637696175,0.0031763482624144277,0.6032859305708717,0,False,False,False,False,False,9.502265862872816e-05,93159,17213,0
242,True,242,242,1,0.06050000000000005,0.00025,0.00025,0,0,0,False,False,,,none,1.15125,0.8218993593541599,0.8794935632289966,0.9470502951693817,0.04279416432962816,0.027917956458789434,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.564644509245827e-07,1.4018567379374225e-06,3.499637841886239e-07,2.309082433277649e-07,1.6471897420435565e-06,False,0.011876400592023741,0.0,0.011876400592023741,0.959716939827015,0.959716939827015,0.0,0.0,0.9709174914705557,1.0583280274079423,0.9728033797053115,1.062042923714887,-0.9855927397759638,1.0636736491784997,4.183098271533233,4.65542737646849,1.1129137003903409,-0.0005058300134334497,0.027917956458789434,0.028423786472222885,-0.0005058300134334497,0.027917956458789434,0.028423786472222885,0.019681631754107504,0.029927963698879817,0.010246331944772313,-0.009807584438185874,0.02903263057855203,0.0388402150167379,8.082488972094877,8.08249283443238,8.08248898162835,0.07340759667605226,0.00010704490634409639,1,none,0.4813159060833686,0.46177383452086274,0.4813159060833686,4.494727487945429,4.689622842621263,0.30821034362548827,0.307902739027732,9442,0.4813159060833686,0.0,1.0,0.0,,0,False,0,False,0.012564470019130986,0.03528061166860767,0.003240603883827144,0.012564470019130986,0.03528061166860767,0.003240603883827144,0.603377583060091,0,False,False,False,False,False,0.0001430622641868496,93159,17213,0
243,True,243,243,1,0.06075000000000005,0.00025,0.00025,0,0,0,False,False,,,none,1.1518750000000002,0.8221452620158907,0.8801770608828641,0.9470104438632281,0.04297709266538631,0.027941494560189926,True,2,1,4,1,True,2,,,2,2,2,53,,,,,,,,,5,0.8,7.562027124373035e-07,1.4012407641551503e-06,3.4964347215449907e-07,2.3002517566204929e-07,1.6463536559579948e-06,False,0.0118991331759517,0.0,0.0118991331759517,0.9603210850488788,0.9603210850488788,0.0,0.0,0.9714989029433045,1.058806852195372,0.9733949353558972,1.062484351350006,-0.9855853883917514,1.0636618380968157,4.183098271533233,4.657757954001542,1.1134708418634236,-0.0005017526491305082,0.027941494560189926,0.028443247209320434,-0.0005017526491305082,0.027941494560189926,0.028443247209320434,0.019681690809515925,0.029927926941958755,0.01024623613244283,-0.00979282182129226,0.02905442168016604,0.038847243501458295,8.087138843225839,8.08714271666928,8.08713885277482,0.07362098985942166,0.00010712969958523108,1,none,0.4821761839856865,0.4623581864096561,0.4821761839856865,4.503169926859204,4.699877326929808,0.30802181169219206,0.30778006559205306,9454,0.4821761839856865,0.0,1.0,0.0,,0,False,0,False,0.01249811985116324,0.03515926955352614,0.0034378062642021617,0.01249811985116324,0.03515926955352614,0.0034378062642021617,0.6034690652115079,0,False,False,False,False,False,0.00024086309909859724,93159,17213,0
